person_name,conference,year,session_id,segment,session_duration_sec,p_speaking_duration_sec,p_turns,ann_knowledge_sharing_score,ann_evaluation_practices_score,ann_idea_management_score,ann_coordination_and_decision_practices_score,ann_information_seeking_score,ann_relational_climate_score,ann_none_score,ann_participation_dynamics_score,ann_integration_practices_score
Richard Wiener,2021CMC,2021.0,S4,last,3482.0,14.0,1,,,,1.0,,,,,
Grace Stokes,2021CMC,2021.0,S4,last,3482.0,8.0,1,1.0,,,1.0,,,,,
Gulcin Pekkurnaz,2021CMC,2021.0,S4,last,3482.0,46.0,2,1.0,,2.0,1.0,1.0,,,,
Silvia Ronco,2021CMC,2021.0,S4,last,3482.0,2.0,1,,,,,1.0,,,,
Jan Spille,2021CMC,2021.0,S4,middle,3482.0,49.0,1,2.0,2.0,,,,,,,
Holly Goodson,2021CMC,2021.0,S4,last,3482.0,413.0,35,14.0,9.0,8.0,14.0,12.0,17.0,0.0,6.0,
S. Stephen Yi,2021CMC,2021.0,S4,middle,3482.0,139.0,2,4.0,,4.0,,,,,,
Yan Yu,2021CMC,2021.0,S4,middle,3482.0,59.0,2,,,,,4.0,,,,
Seth Childers,2021CMC,2021.0,S4,middle,3482.0,37.0,1,1.0,,2.0,,,1.0,,,
Jan Spille,2021CMC,2021.0,S4,first,3482.0,189.0,7,12.0,,4.0,2.0,2.0,2.0,,,
Yan Yu,2021CMC,2021.0,S4,first,3482.0,40.0,1,2.0,,,,,1.0,,,
Gulcin Pekkurnaz,2021CMC,2021.0,S4,middle,3482.0,130.0,2,2.0,2.0,4.0,,2.0,,,,2.0
Seth Childers,2021CMC,2021.0,S4,first,3482.0,132.0,5,8.0,,2.0,,2.0,,,,
Brian Zid,2021CMC,2021.0,S4,last,3482.0,424.0,15,11.0,4.0,6.0,,23.0,2.0,,,
Holly Goodson,2021CMC,2021.0,S4,middle,3482.0,173.0,5,,2.0,4.0,3.0,,2.0,,3.0,
Stephanie Gupton,2021CMC,2021.0,S5,last,3619.0,54.0,2,2.0,,,1.0,2.0,2.0,,,
Gang-yu Liu,2021CMC,2021.0,S5,middle,3619.0,182.0,8,6.0,1.0,2.0,3.0,,6.0,0.0,2.0,1.0
Michelle Farkas,2021CMC,2021.0,S5,first,3619.0,143.0,4,4.0,,,2.0,2.0,1.0,,,
PAUL SELVIN,2021CMC,2021.0,S5,first,3619.0,185.0,8,4.0,,,5.0,4.0,4.0,,,
Anna Sokac,2021CMC,2021.0,S5,last,3619.0,26.0,7,4.0,,,6.0,,2.0,,1.0,
Joshua Weinstein,2021CMC,2021.0,S5,last,3619.0,183.0,2,4.0,,3.0,,,,,,
Gary Greenburg,2021CMC,2021.0,S5,first,3619.0,11.0,1,2.0,,,,,,,,
Alexis Komor,2021CMC,2021.0,S5,first,3619.0,95.0,2,4.0,,2.0,,2.0,,,,
Abhishek Singharoy,2021CMC,2021.0,S5,middle,3619.0,214.0,2,4.0,2.0,2.0,,,,,,
Gang-yu Liu,2021CMC,2021.0,S5,first,3619.0,298.0,26,7.0,,,22.0,3.0,16.0,,20.0,
Alison Ondrus,2021CMC,2021.0,S5,middle,3619.0,221.0,3,4.0,,5.0,,4.0,,,,
Ronit Freeman,2021CMC,2021.0,S5,last,3619.0,284.0,6,8.0,,2.0,,,1.0,,,2.0
Lydia Kisley,2021CMC,2021.0,S5,last,3619.0,50.0,1,2.0,,2.0,,,,,,1.0
Jim Mitchell,2021CMC,2021.0,S5,last,3619.0,6.0,4,,,,,2.0,4.0,,,
Stephanie Gupton,2021CMC,2021.0,S5,middle,3619.0,69.0,1,2.0,,2.0,,,,,,1.0
Abhishek Singharoy,2021CMC,2021.0,S5,first,3619.0,22.0,4,2.0,,,,,3.0,,,
Judith Su,2021CMC,2021.0,S5,last,3619.0,26.0,3,1.0,,3.0,,,,,,
Alison Ondrus,2021CMC,2021.0,S5,first,3619.0,24.0,3,3.0,,,,,0.0,,,
Stephanie Gupton,2021CMC,2021.0,S5,first,3619.0,16.0,2,2.0,,,,1.0,,,,
Lydia Kisley,2021CMC,2021.0,S5,middle,3619.0,97.0,1,2.0,2.0,,,2.0,,,,
Ronit Freeman,2021CMC,2021.0,S5,middle,3619.0,30.0,2,2.0,,2.0,,2.0,,,1.0,
Anna Sokac,2021CMC,2021.0,S5,first,3619.0,21.0,2,2.0,,,2.0,,2.0,,,
Joshua Weinstein,2021CMC,2021.0,S5,first,3619.0,46.0,3,2.0,,,,2.0,0.0,,,
Judith Su,2021CMC,2021.0,S5,middle,3619.0,35.0,1,2.0,,2.0,,,1.0,,,
Richard Wiener,2021CMC,2021.0,S5,last,3619.0,7.0,2,1.0,,,2.0,,,,,
Michelle Farkas,2021CMC,2021.0,S5,last,3619.0,298.0,24,4.0,,4.0,7.0,9.0,10.0,0.0,1.0,2.0
Lydia Kisley,2021CMC,2021.0,S5,first,3619.0,26.0,1,2.0,,,,,,,,
PAUL SELVIN,2021CMC,2021.0,S5,last,3619.0,37.0,10,,,0.0,3.0,3.0,0.0,0.0,1.0,
Ronit Freeman,2021CMC,2021.0,S5,first,3619.0,121.0,2,4.0,,2.0,,,1.0,,,
Jim Mitchell,2021CMC,2021.0,S5,first,3619.0,18.0,1,2.0,,,,,1.0,,,
Alexis Komor,2021CMC,2021.0,S5,last,3619.0,102.0,6,2.0,2.0,3.0,,2.0,4.0,,,
Judith Su,2021CMC,2021.0,S5,first,3619.0,19.0,3,2.0,,,,,1.0,,,
Gang-yu Liu,2021CMC,2021.0,S5,last,3619.0,430.0,32,9.0,2.0,9.0,12.0,5.0,19.0,0.0,8.0,2.0
Michelle Farkas,2021CMC,2021.0,S5,middle,3619.0,70.0,1,2.0,,2.0,,,2.0,,,
PAUL SELVIN,2021CMC,2021.0,S5,middle,3619.0,62.0,4,,,,3.0,2.0,,0.0,4.0,
Alison Ondrus,2021CMC,2021.0,S5,last,3619.0,91.0,11,8.0,1.0,4.0,2.0,4.0,3.0,,1.0,
Neel Shah,2021CMC,2021.0,S6,last,3120.0,304.0,9,7.0,1.0,6.0,,4.0,7.0,0.0,2.0,2.0
Julien Berro,2021CMC,2021.0,S6,middle,3120.0,47.0,1,,2.0,1.0,,2.0,,,,
Shankar Mukherji,2021CMC,2021.0,S6,last,3120.0,190.0,7,9.0,3.0,4.0,,2.0,1.0,,,
Laura Sanchez,2021CMC,2021.0,S6,last,3120.0,157.0,6,4.0,0.0,,2.0,4.0,,0.0,,2.0
Markita Landry,2021CMC,2021.0,S6,middle,3120.0,109.0,2,2.0,,2.0,,2.0,1.0,,,
Lu Wang,2021CMC,2021.0,S6,middle,3120.0,122.0,1,2.0,2.0,2.0,,,,,,
Rommie Amaro,2021CMC,2021.0,S6,middle,3120.0,139.0,9,,,,5.0,2.0,2.0,,6.0,1.0
Nathan DeYonker,2021CMC,2021.0,S6,last,3120.0,206.0,12,7.0,1.0,5.0,,7.0,2.0,0.0,3.0,2.0
Kathryn Haas,2021CMC,2021.0,S6,last,3120.0,163.0,5,4.0,,3.0,,3.0,,,,2.0
Julien Berro,2021CMC,2021.0,S6,first,3120.0,2.0,1,2.0,,,,,,,,
Elizabeth Read,2021CMC,2021.0,S6,last,3120.0,260.0,5,2.0,2.0,,,6.0,1.0,,,
Markita Landry,2021CMC,2021.0,S6,first,3120.0,8.0,1,,,,,,1.0,,,
Rommie Amaro,2021CMC,2021.0,S6,first,3120.0,229.0,11,2.0,2.0,,10.0,6.0,6.0,0.0,4.0,
Laura Sanchez,2021CMC,2021.0,S6,middle,3120.0,7.0,1,1.0,,,,,,,,
Rigoberto Hernandez,2021CMC,2021.0,S6,last,3120.0,271.0,22,15.0,4.0,6.0,5.0,6.0,4.0,,2.0,4.0
Sandy Schmid,2021CMC,2021.0,S6,last,3120.0,19.0,1,,,,,2.0,,,,
Nathan DeYonker,2021CMC,2021.0,S6,middle,3120.0,176.0,5,6.0,2.0,2.0,1.0,4.0,,0.0,2.0,
Shankar Mukherji,2021CMC,2021.0,S6,first,3120.0,1.0,1,,,,,,1.0,,,
Richard Wiener,2021CMC,2021.0,S6,last,3120.0,7.0,1,,,,1.0,,,,,
Laura Sanchez,2021CMC,2021.0,S6,first,3120.0,12.0,3,,,1.0,5.0,,1.0,,,
Elizabeth Read,2021CMC,2021.0,S6,middle,3120.0,4.0,2,,,,,1.0,,0.0,,
Silvia Ronco,2021CMC,2021.0,S6,last,3120.0,1.0,1,,,,,1.0,,,,
Nathan DeYonker,2021CMC,2021.0,S6,first,3120.0,2.0,2,,,,2.0,,,0.0,,
Rigoberto Hernandez,2021CMC,2021.0,S6,middle,3120.0,117.0,3,4.0,,,5.0,,,,,
Elizabeth Read,2021CMC,2021.0,S6,first,3120.0,1.0,1,,,,,,0.0,,,
Julien Berro,2021CMC,2021.0,S6,last,3120.0,59.0,2,4.0,,4.0,,,,,,
Sandy Schmid,2021CMC,2021.0,S6,first,3120.0,10.0,3,,,,,1.0,1.0,,,
Rigoberto Hernandez,2021CMC,2021.0,S6,first,3120.0,105.0,10,2.0,1.0,2.0,7.0,,5.0,,3.0,
Lu Wang,2021CMC,2021.0,S6,last,3120.0,127.0,4,8.0,,4.0,,4.0,,,2.0,
Rommie Amaro,2021CMC,2021.0,S6,last,3120.0,265.0,35,5.0,4.0,4.0,8.0,9.0,18.0,0.0,13.0,6.0
Neel Shah,2021CMC,2021.0,S7,last,3411.0,307.0,9,6.0,2.0,4.0,1.0,4.0,6.0,,1.0,2.0
Julien Berro,2021CMC,2021.0,S7,middle,3411.0,62.0,2,2.0,,0.0,,2.0,,,,1.0
Shankar Mukherji,2021CMC,2021.0,S7,last,3411.0,187.0,9,11.0,4.0,2.0,,,1.0,,1.0,
Laura Sanchez,2021CMC,2021.0,S7,last,3411.0,129.0,4,4.0,,,,4.0,0.0,,,
Markita Landry,2021CMC,2021.0,S7,middle,3411.0,108.0,1,2.0,,1.0,,2.0,,,,
Lu Wang,2021CMC,2021.0,S7,middle,3411.0,204.0,2,4.0,4.0,1.0,,,,,,
Rommie Amaro,2021CMC,2021.0,S7,middle,3411.0,126.0,10,2.0,,,7.0,2.0,2.0,,6.0,2.0
Nathan DeYonker,2021CMC,2021.0,S7,last,3411.0,144.0,8,5.0,,5.0,,4.0,1.0,,,2.0
Kathryn Haas,2021CMC,2021.0,S7,last,3411.0,193.0,4,4.0,4.0,4.0,,2.0,,,,
Julien Berro,2021CMC,2021.0,S7,first,3411.0,49.0,4,4.0,,,,,3.0,,,
Elizabeth Read,2021CMC,2021.0,S7,last,3411.0,257.0,4,2.0,2.0,2.0,,4.0,,0.0,,
Markita Landry,2021CMC,2021.0,S7,first,3411.0,53.0,3,4.0,,,,,4.0,,,
Neel Shah,2021CMC,2021.0,S7,middle,3411.0,24.0,2,,,,,3.0,,,,
Shankar Mukherji,2021CMC,2021.0,S7,middle,3411.0,114.0,1,2.0,,2.0,,,,,,
Lu Wang,2021CMC,2021.0,S7,first,3411.0,42.0,1,2.0,,,,,1.0,,,
Rommie Amaro,2021CMC,2021.0,S7,first,3411.0,122.0,16,,,1.0,9.0,7.0,18.0,,12.0,
Rigoberto Hernandez,2021CMC,2021.0,S7,last,3411.0,142.0,9,3.0,2.0,3.0,3.0,6.0,-2.0,,1.0,3.0
Sandy Schmid,2021CMC,2021.0,S7,last,3411.0,18.0,1,,,,,2.0,,,,
Nathan DeYonker,2021CMC,2021.0,S7,middle,3411.0,162.0,5,6.0,2.0,4.0,1.0,2.0,0.0,,,
Neel Shah,2021CMC,2021.0,S7,first,3411.0,33.0,2,2.0,,,1.0,,1.0,,,
Shankar Mukherji,2021CMC,2021.0,S7,first,3411.0,35.0,2,3.0,,,,,3.0,,,
Laura Sanchez,2021CMC,2021.0,S7,first,3411.0,20.0,1,2.0,,,,,1.0,,,
Elizabeth Read,2021CMC,2021.0,S7,middle,3411.0,7.0,2,1.0,,,,1.0,,,,
Nathan DeYonker,2021CMC,2021.0,S7,first,3411.0,63.0,1,2.0,,,,,1.0,,,
Rigoberto Hernandez,2021CMC,2021.0,S7,middle,3411.0,191.0,6,3.0,,6.0,6.0,4.0,,,,1.0
Kathryn Haas,2021CMC,2021.0,S7,first,3411.0,26.0,1,2.0,,,,1.0,,,,
Elizabeth Read,2021CMC,2021.0,S7,first,3411.0,43.0,1,2.0,,,,,1.0,,,
Julien Berro,2021CMC,2021.0,S7,last,3411.0,195.0,2,3.0,,4.0,,2.0,,,,
Sandy Schmid,2021CMC,2021.0,S7,first,3411.0,28.0,4,2.0,,,,1.0,1.0,0.0,1.0,
Rigoberto Hernandez,2021CMC,2021.0,S7,first,3411.0,41.0,4,2.0,1.0,,4.0,1.0,1.0,,1.0,
Lu Wang,2021CMC,2021.0,S7,last,3411.0,92.0,5,6.0,,2.0,,3.0,,,2.0,
Rommie Amaro,2021CMC,2021.0,S7,last,3411.0,194.0,25,,2.0,5.0,5.0,5.0,21.0,,8.0,4.0
Kathy F. Liu,2021CMC,2021.0,S8,first,3495.0,62.0,2,3.0,,,1.0,,,,,
Neil Kelleher,2021CMC,2021.0,S8,middle,3495.0,303.0,10,17.0,2.0,8.0,,,,,1.0,4.0
PAUL SELVIN,2021CMC,2021.0,S8,first,3495.0,240.0,14,3.0,,,10.0,4.0,7.0,,4.0,
Laura Sanchez,2021CMC,2021.0,S8,last,3495.0,185.0,13,10.0,,2.0,6.0,2.0,1.0,0.0,2.0,2.0
Lars Plate,2021CMC,2021.0,S8,last,3495.0,214.0,13,13.0,2.0,7.0,4.0,4.0,1.0,0.0,,1.0
Neil Kelleher,2021CMC,2021.0,S8,first,3495.0,329.0,17,7.0,,2.0,10.0,4.0,9.0,,11.0,
Tania Lupoli,2021CMC,2021.0,S8,middle,3495.0,73.0,4,4.0,2.0,2.0,,,0.0,0.0,,
Rongsheng (Ross) Wang,2021CMC,2021.0,S8,middle,3495.0,92.0,4,6.0,4.0,,,,0.0,,,
Cheemeng Tan,2021CMC,2021.0,S8,last,3495.0,120.0,1,2.0,2.0,,,,,,,2.0
S. Stephen Yi,2021CMC,2021.0,S8,last,3495.0,24.0,1,,0.0,2.0,,,1.0,,,
Laura Sanchez,2021CMC,2021.0,S8,middle,3495.0,141.0,7,8.0,6.0,5.0,,4.0,,0.0,,
Rongsheng (Ross) Wang,2021CMC,2021.0,S8,first,3495.0,38.0,1,2.0,,,,,1.0,,,
Lars Plate,2021CMC,2021.0,S8,middle,3495.0,152.0,3,5.0,2.0,3.0,,2.0,,,,1.0
Laura Sanchez,2021CMC,2021.0,S8,first,3495.0,106.0,3,3.0,,,1.0,2.0,-1.0,,,
PAUL SELVIN,2021CMC,2021.0,S8,last,3495.0,203.0,9,4.0,2.0,2.0,4.0,4.0,2.0,,0.0,2.0
Lars Plate,2021CMC,2021.0,S8,first,3495.0,102.0,5,2.0,1.0,,2.0,,5.0,,,
Silvia Ronco,2021CMC,2021.0,S8,last,3495.0,33.0,2,,,,3.0,1.0,,,,
S. Stephen Yi,2021CMC,2021.0,S8,middle,3495.0,55.0,3,3.0,2.0,2.0,,,1.0,,,1.0
Alexis Komor,2021CMC,2021.0,S8,last,3495.0,56.0,8,3.0,,5.0,,4.0,3.0,,,
Neil Kelleher,2021CMC,2021.0,S8,last,3495.0,175.0,6,10.0,2.0,4.0,1.0,,0.0,,,
Kathy F. Liu,2021CMC,2021.0,S8,middle,3495.0,36.0,1,,2.0,2.0,,2.0,,,,
S. Stephen Yi,2021CMC,2021.0,S8,first,3495.0,118.0,4,4.0,2.0,2.0,2.0,,1.0,,,
Tamar Lupu,2021CMC,2021.0,S8,last,3495.0,2.0,1,,0.0,,,,1.0,,,
Tania Lupoli,2021CMC,2021.0,S8,last,3495.0,202.0,15,15.0,5.0,11.0,,7.0,0.0,0.0,,1.0
PAUL SELVIN,2021CMC,2021.0,S8,middle,3495.0,151.0,6,4.0,,2.0,,4.0,0.0,,,
Rongsheng (Ross) Wang,2021CMC,2021.0,S8,last,3495.0,136.0,15,11.0,2.0,4.0,,10.0,6.0,,,
Alexis Komor,2021CMC,2021.0,S8,middle,3495.0,147.0,5,7.0,,4.0,,2.0,,,,4.0
Stephanie Gupton,2021CMC,2021.0,S9,last,2605.0,45.0,1,1.0,,1.0,,,1.0,,,
Lulu Cambronne,2021CMC,2021.0,S9,middle,2605.0,89.0,5,3.0,,4.0,,6.0,1.0,,,
Matthias Heyden,2021CMC,2021.0,S9,last,2605.0,70.0,7,5.0,2.0,6.0,,,3.0,,,
Holly Goodson,2021CMC,2021.0,S9,first,2605.0,324.0,24,12.0,3.0,1.0,12.0,8.0,16.0,,4.0,2.0
Shankar Mukherji,2021CMC,2021.0,S9,last,2605.0,245.0,12,12.0,1.0,13.0,,6.0,6.0,,,1.0
G.W. Gant Luxton,2021CMC,2021.0,S9,last,2605.0,188.0,12,7.0,4.0,6.0,,4.0,2.0,,2.0,
Gang-yu Liu,2021CMC,2021.0,S9,first,2605.0,136.0,15,8.0,,,3.0,3.0,12.0,0.0,,
Brian Zid,2021CMC,2021.0,S9,middle,2605.0,89.0,1,2.0,,2.0,,2.0,,,,
Stephanie Gupton,2021CMC,2021.0,S9,middle,2605.0,18.0,2,2.0,,2.0,,,,,,
Matthias Heyden,2021CMC,2021.0,S9,middle,2605.0,22.0,2,2.0,,2.0,,2.0,,,,
Cheemeng Tan,2021CMC,2021.0,S9,last,2605.0,46.0,10,4.0,,2.0,4.0,2.0,1.0,0.0,,
Brian Zid,2021CMC,2021.0,S9,first,2605.0,67.0,1,2.0,,2.0,,2.0,,,,
Shankar Mukherji,2021CMC,2021.0,S9,middle,2605.0,49.0,2,2.0,2.0,2.0,,,,,,1.0
G.W. Gant Luxton,2021CMC,2021.0,S9,middle,2605.0,65.0,7,5.0,,5.0,,2.0,1.0,,,
Stephanie Gupton,2021CMC,2021.0,S9,first,2605.0,17.0,3,,,1.0,1.0,2.0,,0.0,,1.0
Matthias Heyden,2021CMC,2021.0,S9,first,2605.0,109.0,5,4.0,,4.0,1.0,2.0,3.0,,,
G.W. Gant Luxton,2021CMC,2021.0,S9,first,2605.0,97.0,6,2.0,,4.0,,4.0,0.0,0.0,,
Shankar Mukherji,2021CMC,2021.0,S9,first,2605.0,74.0,3,4.0,2.0,2.0,1.0,,,,1.0,
Holly Goodson,2021CMC,2021.0,S9,last,2605.0,246.0,19,11.0,5.0,11.0,5.0,7.0,9.0,0.0,1.0,5.0
Lulu Cambronne,2021CMC,2021.0,S9,last,2605.0,139.0,4,4.0,3.0,4.0,1.0,2.0,,0.0,,
Gang-yu Liu,2021CMC,2021.0,S9,last,2605.0,196.0,22,18.0,3.0,3.0,7.0,,11.0,,3.0,
Haoran Zhang,2021CMC,2021.0,S9,first,2605.0,7.0,1,2.0,,,2.0,,,,,
Cheemeng Tan,2021CMC,2021.0,S9,first,2605.0,6.0,3,5.0,,,,,1.0,,,
Julien Berro,2021CMC,2021.0,S9,last,2605.0,145.0,7,8.0,2.0,5.0,,2.0,3.0,0.0,,
Brian Zid,2021CMC,2021.0,S9,last,2605.0,25.0,1,2.0,,2.0,,,,,,
Holly Goodson,2021CMC,2021.0,S9,middle,2605.0,91.0,9,5.0,2.0,2.0,,3.0,3.0,,2.0,
Shikha Nangia,2021MND,2021.0,S1,first,3770.0,220.0,3,6.0,,4.0,,2.0,,,,
Richard Wiener,2021MND,2021.0,S1,first,3770.0,12.0,2,,,,4.0,,2.0,,,
Barbara Bendlin,2021MND,2021.0,S1,middle,3770.0,38.0,2,,,,2.0,2.0,4.0,,2.0,
Yanjiao Zhou,2021MND,2021.0,S1,middle,3770.0,40.0,2,2.0,,2.0,,2.0,1.0,,,
Erin Longbrake,2021MND,2021.0,S1,last,3770.0,159.0,15,4.0,5.0,3.0,1.0,6.0,2.0,0.0,,
Amina Schartup,2021MND,2021.0,S1,first,3770.0,13.0,1,2.0,,,,,,,,
Andrew Feig,2021MND,2021.0,S1,last,3770.0,25.0,2,4.0,,,1.0,,,,,
Barbara Bendlin,2021MND,2021.0,S1,first,3770.0,173.0,24,2.0,1.0,4.0,19.0,5.0,17.0,0.0,8.0,
Aida Ebrahimi,2021MND,2021.0,S1,middle,3770.0,165.0,1,2.0,,2.0,,2.0,,,,
Yanjiao Zhou,2021MND,2021.0,S1,first,3770.0,47.0,2,2.0,,,,2.0,,,,
Mei Shen,2021MND,2021.0,S1,last,3770.0,19.0,2,,,1.0,,2.0,,0.0,,
Chris  Whidbey,2021MND,2021.0,S1,last,3770.0,254.0,24,9.0,3.0,11.0,5.0,9.0,0.0,0.0,3.0,1.0
Aida Ebrahimi,2021MND,2021.0,S1,first,3770.0,351.0,7,12.0,,5.0,,4.0,,,,4.0
Erin Longbrake,2021MND,2021.0,S1,middle,3770.0,186.0,5,6.0,4.0,4.0,,2.0,0.0,,,0.0
Flavio Frohlich,2021MND,2021.0,S1,last,3770.0,274.0,10,12.0,8.0,10.0,1.0,2.0,3.0,,2.0,
Ashley Ross,2021MND,2021.0,S1,last,3770.0,123.0,5,5.0,1.0,,,6.0,,,,
Shikha Nangia,2021MND,2021.0,S1,last,3770.0,120.0,5,2.0,2.0,4.0,3.0,2.0,1.0,0.0,,2.0
Mei Shen,2021MND,2021.0,S1,middle,3770.0,71.0,3,,1.0,1.0,,3.0,,,0.0,
Erin Longbrake,2021MND,2021.0,S1,first,3770.0,26.0,1,2.0,,,,,,,,
Chris  Whidbey,2021MND,2021.0,S1,middle,3770.0,119.0,1,2.0,,2.0,,2.0,,,,
Flavio Frohlich,2021MND,2021.0,S1,middle,3770.0,83.0,1,,,2.0,,,2.0,,,2.0
Mei Shen,2021MND,2021.0,S1,first,3770.0,86.0,3,4.0,,2.0,,,0.0,,,
Shikha Nangia,2021MND,2021.0,S1,middle,3770.0,313.0,6,6.0,3.0,7.0,,,4.0,,,
Chris  Whidbey,2021MND,2021.0,S1,first,3770.0,32.0,5,5.0,,,2.0,,,,1.0,
Yanjiao Zhou,2021MND,2021.0,S1,last,3770.0,113.0,5,3.0,,3.0,,4.0,0.0,0.0,0.0,
Barbara Bendlin,2021MND,2021.0,S1,last,3770.0,227.0,30,5.0,2.0,8.0,19.0,4.0,6.0,,11.0,5.0
Flavio Frohlich,2021MND,2021.0,S1,first,3770.0,22.0,1,2.0,,,,,1.0,,,
Ashley Ross,2021MND,2021.0,S1,first,3770.0,75.0,4,4.0,,2.0,,,2.0,0.0,,
Aida Ebrahimi,2021MND,2021.0,S1,last,3770.0,384.0,27,19.0,4.0,11.0,6.0,9.0,4.0,0.0,2.0,3.0
Joel Zylberberg,2021MND,2021.0,S2,middle,5.0,5.0,1,1.0,,,,,,,,
Sarkis Mazmanian,2021MND,2021.0,S3,first,3247.0,211.0,8,4.0,7.0,4.0,,10.0,2.0,0.0,,
Kai Zhang,2021MND,2021.0,S3,last,3247.0,82.0,10,1.0,3.0,4.0,,6.0,1.0,,1.0,
Xin Qi,2021MND,2021.0,S3,last,3247.0,125.0,2,2.0,2.0,2.0,,4.0,,,,
Will Ludington,2021MND,2021.0,S3,last,3247.0,131.0,10,2.0,2.0,2.0,4.0,2.0,1.0,,,7.0
Lisa Osborne,2021MND,2021.0,S3,first,3247.0,97.0,4,6.0,7.0,,,,,,,1.0
Kai Zhang,2021MND,2021.0,S3,middle,3247.0,119.0,6,2.0,2.0,4.0,,6.0,1.0,,,
Faranak Fattahi,2021MND,2021.0,S3,last,3247.0,147.0,9,9.0,3.0,5.0,,2.0,2.0,,,
Judith Eisen,2021MND,2021.0,S3,last,3247.0,237.0,14,12.0,5.0,9.0,4.0,,3.0,,0.0,1.0
Will Ludington,2021MND,2021.0,S3,middle,3247.0,88.0,6,2.0,4.0,6.0,,2.0,1.0,0.0,,
Kai Zhang,2021MND,2021.0,S3,first,3247.0,19.0,2,,,,,3.0,,,,
Elaine Hsiao,2021MND,2021.0,S3,last,3247.0,227.0,7,8.0,,6.0,,4.0,0.0,0.0,1.0,2.0
Sarkis Mazmanian,2021MND,2021.0,S3,last,3247.0,265.0,9,8.0,8.0,8.0,2.0,5.0,1.0,,,2.0
Camille Nebeker,2021MND,2021.0,S3,last,3247.0,109.0,4,1.0,,4.0,2.0,1.0,,,,1.0
Xin Qi,2021MND,2021.0,S3,first,3247.0,181.0,5,5.0,,4.0,,4.0,,,2.0,
Will Ludington,2021MND,2021.0,S3,first,3247.0,46.0,6,1.0,0.0,4.0,,2.0,2.0,0.0,,
Faranak Fattahi,2021MND,2021.0,S3,middle,3247.0,202.0,7,9.0,,4.0,,9.0,1.0,,,
Judith Eisen,2021MND,2021.0,S3,middle,3247.0,74.0,7,3.0,1.0,4.0,,,3.0,0.0,,
Elaine Hsiao,2021MND,2021.0,S3,middle,3247.0,84.0,5,5.0,1.0,4.0,,1.0,1.0,,0.0,
Sarkis Mazmanian,2021MND,2021.0,S3,middle,3247.0,199.0,11,8.0,5.0,5.0,1.0,6.0,,0.0,,
Faranak Fattahi,2021MND,2021.0,S3,first,3247.0,268.0,10,11.0,6.0,9.0,,2.0,4.0,,,
Lisa Osborne,2021MND,2021.0,S3,last,3247.0,75.0,6,3.0,3.0,2.0,2.0,2.0,,0.0,1.0,1.0
Ying-hui Chou,2021MND,2021.0,S3,last,3247.0,41.0,2,2.0,,2.0,1.0,1.0,,,,
Judith Eisen,2021MND,2021.0,S3,first,3247.0,81.0,7,5.0,2.0,2.0,,2.0,5.0,,,
Elaine Hsiao,2021MND,2021.0,S3,first,3247.0,139.0,6,1.0,2.0,4.0,,6.0,3.0,,,
Shikha Nangia,2021MND,2021.0,S4,first,3396.0,151.0,5,4.0,,3.0,,1.0,,0.0,2.0,3.0
Amina Schartup,2021MND,2021.0,S4,middle,3396.0,126.0,4,4.0,,1.0,,3.0,-1.0,,-1.0,
Richard Wiener,2021MND,2021.0,S4,first,3396.0,14.0,5,2.0,,,1.0,,0.0,,,
Barbara Bendlin,2021MND,2021.0,S4,middle,3396.0,40.0,5,2.0,,1.0,2.0,2.0,3.0,,4.0,
Yanjiao Zhou,2021MND,2021.0,S4,middle,3396.0,14.0,4,2.0,,,,,0.0,0.0,,
Erin Longbrake,2021MND,2021.0,S4,last,3396.0,126.0,10,4.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,
Andrew Feig,2021MND,2021.0,S4,last,3396.0,80.0,6,4.0,1.0,,,1.0,1.0,,,
Barbara Bendlin,2021MND,2021.0,S4,first,3396.0,116.0,16,8.0,,,8.0,4.0,9.0,,3.0,
Aida Ebrahimi,2021MND,2021.0,S4,middle,3396.0,131.0,5,2.0,,3.0,,2.0,0.0,,,
Yanjiao Zhou,2021MND,2021.0,S4,first,3396.0,50.0,4,3.0,,0.0,,1.0,,,,
Mei Shen,2021MND,2021.0,S4,last,3396.0,38.0,2,,,,0.0,1.0,1.0,,,
Chris  Whidbey,2021MND,2021.0,S4,last,3396.0,172.0,18,4.0,4.0,2.0,6.0,4.0,2.0,0.0,4.0,3.0
Aida Ebrahimi,2021MND,2021.0,S4,first,3396.0,193.0,31,10.0,2.0,6.0,,4.0,1.0,,,
Erin Longbrake,2021MND,2021.0,S4,middle,3396.0,118.0,4,4.0,2.0,,,,1.0,0.0,,
Flavio Frohlich,2021MND,2021.0,S4,last,3396.0,302.0,12,17.0,2.0,12.0,,3.0,3.0,,2.0,
Ashley Ross,2021MND,2021.0,S4,last,3396.0,80.0,2,1.0,,2.0,,,,0.0,2.0,
Shikha Nangia,2021MND,2021.0,S4,last,3396.0,114.0,5,4.0,4.0,3.0,3.0,,1.0,,,
Mei Shen,2021MND,2021.0,S4,middle,3396.0,75.0,3,3.0,,2.0,,2.0,,,,
Erin Longbrake,2021MND,2021.0,S4,first,3396.0,25.0,1,2.0,,,,,,,,
Chris  Whidbey,2021MND,2021.0,S4,middle,3396.0,152.0,9,8.0,,1.0,,2.0,0.0,0.0,,
