conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,min_clip_number,clip_offset,start_minute_raw,start_minute_adjusted,start_sec,end_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,is_deep_overlap
2021MZT,2021_09_30_MZT_S4,Curt Horvath,05:31-05:33,2.0,0,0.0,0.0,0,,No,False,Yes,"{'expand on existing idea': ""Curt is adding to the previous discussion about the infrastructure and human resources needed to implement new technologies, specifically adding 'prediction' to the list of considerations.""}",Or prediction.,False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,5.516666666666667,25.516666666666666,331.0,333.0,1200.0,1531.0,1533.0,False
2021MZT,2021_09_30_MZT_S4,Jenny Maloney,05:33-05:33,0.0,0,0.0,0.0,0,,No,False,Yes,"{'confirm decision': ""Jenny is confirming the decision to use 'screening' as a term, which was suggested by Prashant and Curt in the immediately preceding utterances.""}",Screening.,False,False,True,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,5.55,25.55,333.0,333.0,1200.0,1533.0,1533.0,False
2021MZT,2021_09_30_MZT_S4,Jenny Maloney,05:36-05:51,15.0,0,0.0,0.0,0,,No,False,Yes,"[{'acknowledge contribution': 'Jenny acknowledges that someone is shrinking the text on the slide, which is helpful, recognizing their input.'}, {'encourage participation': 'Jenny encourages everyone to take a second to read through and think, inviting participation from the group.'}]","Yeah, so um so what I was going to say is at this point we're not actually on a single slide and I don't know what the I see someone is shrinking the text, which is helpful. But um, I guess I was going to say if we could everybody just take one second to kind of read through and and think like.",False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,5.6,25.6,336.0,351.0,1200.0,1536.0,1551.0,False
2021MZT,2021_09_30_MZT_S4,Laurene Tetard,05:55-05:56,1.0,0,0.0,0.0,0,,No,False,Yes,"[{'None': 'This utterance is incomplete and does not express a complete thought or idea, so no code applies.'}]",So for.,False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,5.916666666666667,25.916666666666668,355.0,356.0,1200.0,1555.0,1556.0,False
2021MZT,2021_09_30_MZT_S4,Laurene Tetard,05:56-06:07,11.0,0,0.0,0.0,0,,No,False,Yes,"[{'expand on existing idea': 'Laurene is building upon the previous discussion about machine learning and AI, suggesting an additional application beyond just monitoring populations, expanding the scope of its use.'}]","So for machine learning and AI, um should we say that because it's not just to monitor population, it will be also to.",False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,5.933333333333334,25.933333333333334,356.0,367.0,1200.0,1556.0,1567.0,False
2021MZT,2021_09_30_MZT_S4,Yanling Chang,06:08-06:16,8.0,0,0.0,0.0,0,,No,False,Yes,"{'expand on existing idea': ""Chang is expanding on Laurene's idea to use machine learning and AI, suggesting preliminary testing or pre-scanning as a specific application of those technologies.""}","Right. maybe some preliminary testing, you know, pre scanning.",False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,6.133333333333334,26.133333333333333,368.0,376.0,1200.0,1568.0,1576.0,False
2021MZT,2021_09_30_MZT_S4,Jenny Maloney,06:17-06:27,10.0,0,0.0,0.0,0,,No,False,Yes,"[{'acknowledge contribution': 'Jenny acknowledges that someone is shrinking the text on the slide, which she finds helpful, recognizing their input.'}]","Yeah, so um so what I was going to say is at this point we're not actually on a single slide and I don't know what the I see someone is shrinking the text, which is helpful.",False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,6.283333333333333,26.28333333333333,377.0,387.0,1200.0,1577.0,1587.0,False
2021MZT,2021_09_30_MZT_S4,Jenny Maloney,06:27-06:30,3.0,0,0.0,0.0,0,,No,False,Yes,"[{'express humor': 'Jenny makes a humorous remark after realizing that none of the participants were shrinking the text on the shared slide, implying a lighthearted observation about the situation.'}]","It's none of you, I guess.",False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,6.45,26.45,387.0,390.0,1200.0,1587.0,1590.0,False
2021MZT,2021_09_30_MZT_S4,Sandra Laney,06:51-07:06,15.0,0,0.0,0.0,0,Open Palms,No,False,Yes,"[{'explain or define term or concept': 'Sandra is explaining a specific formatting tip to remove white space, which is a technical concept related to document editing.'}]","I think if the formatting is such that you can't can't um just kind of back space to get rid of that white space, sometimes if you go and you shift and enter at the same time, it will get rid of that white space so that you don't have that big gap.",False,True,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,6.85,26.85,411.0,426.0,1200.0,1611.0,1626.0,False
2021MZT,2021_09_30_MZT_S4,Jenny Maloney,07:07-07:09,2.0,0,0.0,0.0,0,,No,False,Yes,"{'ask clarifying question': 'Jenny is asking a question to identify the person who is contributing anonymously to the shared document, seeking clarification on their identity.'}",Who is who is anonymous blob fish?,False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,7.116666666666666,27.116666666666667,427.0,429.0,1200.0,1627.0,1629.0,False
2021MZT,2021_09_30_MZT_S4,Jenny Maloney,07:10-07:11,1.0,0,0.0,0.0,0,,No,False,Yes,"{'express humor': 'Jenny is making a joke about the anonymous users in the meeting, as someone was editing the shared document anonymously.'}",An anonymous cormorant.,False,False,False,2021MZT_2021_09_30_MZT,4.0,2.0,20.0,7.166666666666667,27.166666666666668,430.0,431.0,1200.0,1630.0,1631.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,00:00-00:54,54.0,0,10.0,10.0,0,,No,False,No,"[{'explain or define term or concept': ""The speaker explains the topic of the breakout session as 'evolution and coevolution' to clarify the session's focus for the attendees.""}]","think we might have everyone here. Um, okay, well welcome. This is a breakout for the um evolution and coevolution. So that's if you're uh not supposed to be here, you can go back to the to the main room. But my name is Linda Detwiler. I'm with USDA, the Animal and Plant Health Inspection Service, Veterinary Services and I'm the facilitator for this uh afternoon session or this morning session. Uh, and um my job is to to actually not talk but just to kind of make sure every we we stay on task etc. Uh just a little bit about my background. I um I did most of my uh work for my career in preon diseases, but I also spent a fair amount of time in Asia etc with the highly pathogenic H5N1 and the crossover events back in in the 2000s. So that's a little bit about mine.",False,True,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.0,50.0,0.0,54.0,3000.0,3000.0,3054.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,00:55-01:32,37.0,0,0.0,0.0,0,Open Palms,No,False,No,"{'propose decision': 'The speaker proposes a plan to start the session by sharing the screen with topics and having participants write questions, which suggests a concrete choice for the group to follow.', 'assign task': 'The speaker assigns the task of writing questions to the participants, indicating a clear responsibility for them.', 'explain or define term or concept': 'The speaker explains the plan for the session, clarifying the steps that will be taken.'}","Um, I think what we'll do is we'll start with the um I'll put up here I'll share my screen and we'll put the conversation or the um topics, you know, that they suggest or at least for uh starting and then we'll have you take about a minute and write the questions that you think are should be answered in regards to this evolution and coevolution. And then when we come back, I'll have you go around and kind of say who you are and and give a little bit about your background. So I'm going to just share the screen and and put this up real quick.",False,True,True,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.9166666666666666,50.916666666666664,55.0,92.0,3000.0,3055.0,3092.0,False
2021MZT,2021_09_30_MZT_S7,Richard Wiener,01:33-01:44,11.0,1,0.0,0.0,0,,No,False,No,"{'explain or define term or concept': 'Richard is explaining his role in the meeting, which is to jump between rooms to ensure things are going smoothly and answer questions.', 'assign task': 'Richard is assigning himself the task of monitoring the breakout rooms and answering questions.'}",And I'll just say while Linda's doing that that I'll be jumping back and forth between rooms to make sure things are going smooth and answer any questions so you'll see me pop in and out but I won't say anything more.,False,True,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,1.55,51.55,93.0,104.0,3000.0,3093.0,3104.0,False
2021MZT,2021_09_30_MZT_S7,Richard Wiener,01:44-01:45,1.0,0,0.0,0.0,0,,No,False,No,{'None': 'This utterance does not fit any of the codes in the codebook.'},Unless asked.,False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,1.7333333333333334,51.733333333333334,104.0,105.0,3000.0,3104.0,3105.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,02:04-02:19,15.0,0,0.0,0.0,0,,No,False,No,"{'express frustration': 'Linda expresses frustration that she is having technical difficulties sharing her screen, which is hindering the progress of the meeting.', 'explain or define term or concept': 'Linda explains why she had to switch computers, clarifying that it was due to Google Drive restrictions on government computers.'}","Not sure if it's going to let me share this screen here. So I you know what, I'm not going to waste any time if it's not going to let me. Sorry about that. I had to switch computers because I'm one of these government people that didn't allow the Google Drive on there. So, um, but I'll read them again and then you can",False,True,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,2.066666666666667,52.06666666666667,124.0,139.0,3000.0,3124.0,3139.0,False
2021MZT,2021_09_30_MZT_S7,Hannah Frank,02:19-02:20,1.0,0,0.0,0.0,0,Pointing,No,False,No,"{'encourage participation': 'Hannah is inviting Linda to allow her to share her screen, since Linda is having technical difficulties.'}",You want me to share it?,False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,2.3166666666666664,52.31666666666666,139.0,140.0,3000.0,3139.0,3140.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,02:20-02:24,4.0,0,0.0,0.0,0,,No,False,No,"{'acknowledge contribution': ""Linda acknowledges Hannah's offer to share the screen, showing appreciation for the suggestion."", 'express agreement': ""Linda explicitly agrees with Hannah's offer to share the screen, indicating that it is a good solution.""}","Yeah, that would be great if you have it. Thank you. Yeah.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,2.3333333333333335,52.333333333333336,140.0,144.0,3000.0,3140.0,3144.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,02:40-03:01,21.0,0,0.0,0.0,0,,No,False,Yes,{'assign task': 'The speaker is assigning the task of writing down questions related to the topics of evolution and coevolution to the participants.'},"Okay, so if you just take a minute or so and again write down questions that you think uh you know, that topics that you think are important under this broad category of evolution and coevolution.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,2.6666666666666665,52.666666666666664,160.0,181.0,3000.0,3160.0,3181.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,03:09-03:10,21.0,0,0.0,0.0,0,,No,False,Yes,"{'propose decision': 'The speaker proposes a decision to go around and have each person introduce themselves and their background, which is a concrete choice for the group to follow.', 'assign task': 'The speaker assigns the task of introducing themselves and their background to each participant in the order their names were given.'}",How about if we go around and I'm just going to call your name in the order it was given to me on there and if you could just take a like they said you know half a minute or so to tell you know where you're from and what your background is.,False,False,True,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,3.15,53.15,189.0,190.0,3000.0,3189.0,3190.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,03:10-03:11,1.0,0,0.0,0.0,0,,No,False,Yes,"{'encourage participation': 'Linda is inviting Justin to participate by sharing his background, as she is doing with the other participants.'}",And how about Justin?,False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,3.1666666666666665,53.166666666666664,190.0,191.0,3000.0,3190.0,3191.0,False
2021MZT,2021_09_30_MZT_S7,Justin Bahl,03:30-05:01,91.0,0,0.0,0.0,0,Open Palms,No,False,Yes,"[{'explain or define term or concept': 'Justin is explaining his expertise in comparative genomics, molecular systematics, and phylodynamics, which clarifies his background for the group.'}, {'present new idea': 'Justin introduces his work on RNA viruses and multiple pathogens co-circulating within a population, which is a new topic in the conversation.'}]","Hello. My name is Justin Bahl. I'm uh uh my expertise is in comparative genomics and molecular systematics uh and I do a lot of follow dynamics. My work has been on RNA viruses, a lot of it on um avian influenza, uh seasonal influenza, RSV, uh avian paramyxovirus. Um, so looking at especially at at uh multiple pathogens that co-circulate uh within a population as well.",True,True,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,3.5,53.5,210.0,301.0,3000.0,3210.0,3301.0,False
2021MZT,2021_09_30_MZT_S7,Justin Bahl,05:01-05:03,2.0,0,0.0,0.0,0,,No,False,Yes,"{'None': 'This utterance does not contain any specific actions that fit the provided codes, as it is a concluding statement to his introduction.'}","Um and uh yeah, I think that's that's probably enough.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,5.016666666666667,55.016666666666666,301.0,303.0,3000.0,3301.0,3303.0,False
2021MZT,2021_09_30_MZT_S7,Justin Bahl,05:03-05:12,9.0,0,0.0,0.0,0,,No,False,Yes,"{'express humor': 'Justin makes a lighthearted comment about having his camera off because he is eating lunch, adding ""Don\'t mind"" to lighten the mood.'}",I I have my camera off because I'm just eating lunch. Don't mind.,False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,5.05,55.05,303.0,312.0,3000.0,3303.0,3312.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,05:13-05:17,4.0,0,0.0,0.0,0,,No,False,Yes,"{'assign task': 'Linda is assigning the task of turning on cameras when speaking to the participants.', 'acknowledge contribution': ""Linda acknowledges Justin's introduction."", 'express agreement': 'Linda agrees with the idea of turning on cameras when speaking.'}","Thanks. Yeah, if you could when you at least when you talk if you could put your cameras on. Thank you. Very good.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,5.216666666666667,55.21666666666667,313.0,317.0,3000.0,3313.0,3317.0,False
2021MZT,2021_09_30_MZT_S7,Hannah Frank,06:11-06:13,2.0,0,0.0,0.0,0,,No,False,Yes,{'express frustration': 'Hannah expresses frustration because the screen sharing is interfering with her ability to do something.'},Uh the screen sharing is interfering with my ability to.,False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,6.183333333333334,56.18333333333334,371.0,373.0,3000.0,3371.0,3373.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,06:13-06:19,6.0,0,0.0,0.0,0,,No,False,Yes,"{'assign task': 'Linda asks Hannah to stop screen sharing, assigning her the task of taking the screen down since she was the one who shared it.', 'confirm decision': 'Linda confirms the decision to stop screen sharing, indicating agreement with the action of taking the screen down.'}","Yeah, so you can Hannah was your you were the one that screen shared. You could take this down now, I think. Yeah. Okay.",False,False,True,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,6.216666666666667,56.21666666666667,373.0,379.0,3000.0,3373.0,3379.0,False
