conference,session,m_cut,center_time_sec,window_start_sec,window_end_sec,window_start_mmss,window_end_mmss,duration_sec,num_participants,speaker_top_counts,signals,keywords,summary
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,737.3846153846154,717.3846153846154,757.3846153846154,11:57,12:37,40.0,9,"Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Stilianos Louca×4","rx_decision=2, rx_assign=9, rx_summarize=0, decision_any=10","that, and, the, you, can, like, are, know","In a ~40s window (11:57–12:37), 9 speakers converged (m≥6). Turns by speaker: Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Stilianos Louca×4. Signals: rx_decision=2, rx_assign=9, rx_summarize=0, decision_any=10. Salient keywords: that, and, the, you, can, like, are, know. Sample lines: Morgan Raven: “Yeah, I mean I guess I just any place you can get kerogen, you can theoretically crack it and obviously some types of molecules are going to be better for that than others and lipids are the main thing that we're thinking about here, but I mean it took them forever to even figure out uh petroleum was biogenic and they kind of needed biomarkers t..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,737.3846153846154,717.3846153846154,757.3846153846154,11:57,12:37,40.0,9,"Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Stilianos Louca×4","rx_decision=2, rx_assign=9, rx_summarize=0, decision_any=10","that, and, the, you, can, like, are, know","In a ~40s window (11:57–12:37), 9 speakers converged (m≥7). Turns by speaker: Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Stilianos Louca×4. Signals: rx_decision=2, rx_assign=9, rx_summarize=0, decision_any=10. Salient keywords: that, and, the, you, can, like, are, know. Sample lines: Morgan Raven: “Yeah, I mean I guess I just any place you can get kerogen, you can theoretically crack it and obviously some types of molecules are going to be better for that than others and lipids are the main thing that we're thinking about here, but I mean it took them forever to even figure out uh petroleum was biogenic and they kind of needed biomarkers t..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,2,738.3846153846154,718.3846153846154,758.3846153846154,11:58,12:38,40.0,9,"Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4","rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11","and, that, you, the, like, know, are, can","In a ~40s window (11:58–12:38), 9 speakers converged (m≥2). Turns by speaker: Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4. Signals: rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11. Salient keywords: and, that, you, the, like, know, are, can. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,3,738.3846153846154,718.3846153846154,758.3846153846154,11:58,12:38,40.0,9,"Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4","rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11","and, that, you, the, like, know, are, can","In a ~40s window (11:58–12:38), 9 speakers converged (m≥3). Turns by speaker: Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4. Signals: rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11. Salient keywords: and, that, you, the, like, know, are, can. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,4,738.3846153846154,718.3846153846154,758.3846153846154,11:58,12:38,40.0,9,"Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4","rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11","and, that, you, the, like, know, are, can","In a ~40s window (11:58–12:38), 9 speakers converged (m≥4). Turns by speaker: Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4. Signals: rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11. Salient keywords: and, that, you, the, like, know, are, can. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,5,738.3846153846154,718.3846153846154,758.3846153846154,11:58,12:38,40.0,9,"Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4","rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11","and, that, you, the, like, know, are, can","In a ~40s window (11:58–12:38), 9 speakers converged (m≥5). Turns by speaker: Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4. Signals: rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11. Salient keywords: and, that, you, the, like, know, are, can. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,738.3846153846154,718.3846153846154,758.3846153846154,11:58,12:38,40.0,9,"Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4","rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11","and, that, you, the, like, know, are, can","In a ~40s window (11:58–12:38), 9 speakers converged (m≥6). Turns by speaker: Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4. Signals: rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11. Salient keywords: and, that, you, the, like, know, are, can. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,738.3846153846154,718.3846153846154,758.3846153846154,11:58,12:38,40.0,9,"Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4","rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11","and, that, you, the, like, know, are, can","In a ~40s window (11:58–12:38), 9 speakers converged (m≥7). Turns by speaker: Niki Parenteau×10, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Jeffrey Marlow×4, Morgan Raven×4. Signals: rx_decision=3, rx_assign=9, rx_summarize=0, decision_any=11. Salient keywords: and, that, you, the, like, know, are, can. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be som..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,2,739.3356401384083,719.3356401384083,759.3356401384083,11:59,12:39,40.0,9,"Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4","rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10","that, and, you, the, like, can, know, there","In a ~40s window (11:59–12:39), 9 speakers converged (m≥2). Turns by speaker: Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4. Signals: rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10. Salient keywords: that, and, you, the, like, can, know, there. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be so..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,3,739.3356401384083,719.3356401384083,759.3356401384083,11:59,12:39,40.0,9,"Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4","rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10","that, and, you, the, like, can, know, there","In a ~40s window (11:59–12:39), 9 speakers converged (m≥3). Turns by speaker: Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4. Signals: rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10. Salient keywords: that, and, you, the, like, can, know, there. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be so..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,4,739.3356401384083,719.3356401384083,759.3356401384083,11:59,12:39,40.0,9,"Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4","rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10","that, and, you, the, like, can, know, there","In a ~40s window (11:59–12:39), 9 speakers converged (m≥4). Turns by speaker: Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4. Signals: rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10. Salient keywords: that, and, you, the, like, can, know, there. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be so..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,5,739.3356401384083,719.3356401384083,759.3356401384083,11:59,12:39,40.0,9,"Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4","rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10","that, and, you, the, like, can, know, there","In a ~40s window (11:59–12:39), 9 speakers converged (m≥5). Turns by speaker: Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4. Signals: rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10. Salient keywords: that, and, you, the, like, can, know, there. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be so..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,6,739.3356401384083,719.3356401384083,759.3356401384083,11:59,12:39,40.0,9,"Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4","rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10","that, and, you, the, like, can, know, there","In a ~40s window (11:59–12:39), 9 speakers converged (m≥6). Turns by speaker: Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4. Signals: rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10. Salient keywords: that, and, you, the, like, can, know, there. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be so..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,7,739.3356401384083,719.3356401384083,759.3356401384083,11:59,12:39,40.0,9,"Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4","rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10","that, and, you, the, like, can, know, there","In a ~40s window (11:59–12:39), 9 speakers converged (m≥7). Turns by speaker: Niki Parenteau×9, Noah Planavsky×6, Smadar Naoz×5, Jay Forsythe(he/him)×5, Morgan Raven×5, Jeffrey Marlow×4. Signals: rx_decision=2, rx_assign=8, rx_summarize=0, decision_any=10. Salient keywords: that, and, you, the, like, can, know, there. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be so..."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,2,749.1280276816609,729.1280276816609,769.1280276816609,12:09,12:49,40.0,8,"Niki Parenteau×9, Morgan Raven×6, Smadar Naoz×6, Noah Planavsky×6, Stilianos Louca×5, Jay Forsythe(he/him)×4","rx_decision=1, rx_assign=10, rx_summarize=0, decision_any=11","that, and, you, the, like, know, are, just","In a ~40s window (12:09–12:49), 8 speakers converged (m≥2). Turns by speaker: Niki Parenteau×9, Morgan Raven×6, Smadar Naoz×6, Noah Planavsky×6, Stilianos Louca×5, Jay Forsythe(he/him)×4. Signals: rx_decision=1, rx_assign=10, rx_summarize=0, decision_any=11. Salient keywords: that, and, you, the, like, know, are, just. Sample lines: Morgan Raven: “I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be s..."
